s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANOL,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-3.2952979E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2952979E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0012710E+000, 1.0229480E-001,-1.4718091E-002, 2.3479150E-003,-1.1858126E-002, 1.1019417E-005, 0.0000000E+000, 0.0000000E+000, 7.7492738E-002, 7.8077516E-002, 0.0000000E+000, 5.1508545E-006, 0.0000000E+000, 0.0000000E+000
 4.0001297E+000, 3.8109981E+000,-8.8390855E-001, 9.2228004E-002,-2.7992382E-001, 9.6052521E-004, 0.0000000E+000, 0.0000000E+000, 2.7279462E+000, 2.7403543E+000, 0.0000000E+000, 2.3061065E-004, 0.0000000E+000, 0.0000000E+000
 6.0002456E+000, 1.8776748E+001,-4.5963946E+000,-7.9161663E+000,-5.1134313E-001, 1.8315126E-003, 0.0000000E+000, 0.0000000E+000, 5.7234012E+000, 5.7546757E+000, 0.0000000E+000, 1.0257779E-003, 0.0000000E+000, 0.0000000E+000
 8.0000038E+000, 2.4600722E+001,-6.1658392E+000,-1.6409082E+001,-3.6243013E-001, 1.4055627E-003, 0.0000000E+000, 0.0000000E+000, 1.6187638E+000, 1.6647756E+000, 0.0000000E+000, 1.2899732E-003, 0.0000000E+000, 0.0000000E+000
 1.0000107E+001, 2.9498340E+001,-7.2478935E+000,-2.0753032E+001,-3.0329901E-001, 1.5390387E-003, 0.0000000E+000, 0.0000000E+000, 1.1496775E+000, 1.1956537E+000, 0.0000000E+000, 1.4698051E-003, 0.0000000E+000, 0.0000000E+000
 1.2000273E+001, 3.1510679E+001,-7.8806940E+000,-2.3817183E+001,-3.1525799E-001, 1.3641342E-003, 0.0000000E+000, 0.0000000E+000,-5.3797677E-001,-5.0109197E-001, 0.0000000E+000, 1.5351749E-003, 0.0000000E+000, 0.0000000E+000
 1.4000381E+001, 3.2653262E+001,-8.0034627E+000,-2.4117841E+001,-2.8548713E-001, 1.3476070E-003, 0.0000000E+000, 0.0000000E+000, 2.1148850E-001, 2.4781914E-001, 0.0000000E+000, 1.5795772E-003, 0.0000000E+000, 0.0000000E+000
 1.6000237E+001, 3.3321600E+001,-8.1555657E+000,-2.5018036E+001,-2.7083972E-001, 1.2203232E-003, 0.0000000E+000, 0.0000000E+000,-1.6236911E-001,-1.2162149E-001, 0.0000000E+000, 1.6178059E-003, 0.0000000E+000, 0.0000000E+000
 1.8000183E+001, 3.4643263E+001,-8.5325431E+000,-2.5569293E+001,-2.8376709E-001, 1.2112596E-003, 0.0000000E+000, 0.0000000E+000, 2.2382714E-001, 2.5887105E-001, 0.0000000E+000, 1.6392380E-003, 0.0000000E+000, 0.0000000E+000
 2.0000244E+001, 3.4920853E+001,-8.5204599E+000,-2.5310160E+001,-2.7061056E-001, 1.2217654E-003, 0.0000000E+000, 0.0000000E+000, 7.9102331E-001, 8.2084450E-001, 0.0000000E+000, 1.6894236E-003, 0.0000000E+000, 0.0000000E+000
 2.2000265E+001, 3.5612609E+001,-8.7203406E+000,-2.7697730E+001,-2.7770956E-001, 1.2453932E-003, 0.0000000E+000, 0.0000000E+000,-1.1153226E+000,-1.0819264E+000, 0.0000000E+000, 1.7076151E-003, 0.0000000E+000, 0.0000000E+000
 2.4000090E+001, 3.6625131E+001,-8.8463798E+000,-2.6037983E+001,-2.6063291E-001, 1.2054386E-003, 0.0000000E+000, 0.0000000E+000, 1.4431504E+000, 1.4813406E+000, 0.0000000E+000, 1.7272893E-003, 0.0000000E+000, 0.0000000E+000
 2.6000040E+001, 2.9772024E+001,-7.3605066E+000,-2.4984735E+001,-3.9204423E-001, 1.2495817E-003, 0.0000000E+000, 0.0000000E+000,-2.9866112E+000,-2.9640119E+000, 0.0000000E+000, 1.0871472E-003, 0.0000000E+000, 0.0000000E+000
 2.8000364E+001, 1.9189637E+001,-4.7279616E+000,-1.5133669E+001,-4.4117913E-001, 1.2353953E-003, 0.0000000E+000, 0.0000000E+000,-1.1427522E+000,-1.1119380E+000, 0.0000000E+000, 8.7991568E-004, 0.0000000E+000, 0.0000000E+000
 3.0000460E+001, 1.8980545E+001,-4.6785726E+000,-1.4189345E+001,-4.5910322E-001, 1.3705953E-003, 0.0000000E+000, 0.0000000E+000,-3.7631840E-001,-3.4510454E-001, 0.0000000E+000, 8.9203068E-004, 0.0000000E+000, 0.0000000E+000
 3.2000118E+001, 1.8785979E+001,-4.6185858E+000,-1.3317999E+001,-4.5292725E-001, 1.3269395E-003, 0.0000000E+000, 0.0000000E+000, 3.6143197E-001, 3.9779409E-001, 0.0000000E+000, 8.8542324E-004, 0.0000000E+000, 0.0000000E+000
 3.4000015E+001, 1.8862919E+001,-4.6596337E+000,-1.3232764E+001,-4.6405304E-001, 1.4318007E-003, 0.0000000E+000, 0.0000000E+000, 4.7477528E-001, 5.0789943E-001, 0.0000000E+000, 9.0278549E-004, 0.0000000E+000, 0.0000000E+000
 3.6000202E+001, 1.8959707E+001,-4.6303452E+000,-1.4063998E+001,-4.6107639E-001, 1.3980281E-003, 0.0000000E+000, 0.0000000E+000,-2.2778167E-001,-1.9431406E-001, 0.0000000E+000, 9.0346772E-004, 0.0000000E+000, 0.0000000E+000
 3.8000229E+001, 1.9100346E+001,-4.6796019E+000,-1.4245271E+001,-4.7143560E-001, 1.4467902E-003, 0.0000000E+000, 0.0000000E+000,-3.2409350E-001,-2.9451555E-001, 0.0000000E+000, 9.0160646E-004, 0.0000000E+000, 0.0000000E+000
 4.0000412E+001, 1.9135174E+001,-4.7110335E+000,-1.3794558E+001,-4.6077178E-001, 1.4493660E-003, 0.0000000E+000, 0.0000000E+000, 1.3662021E-001, 1.7026086E-001, 0.0000000E+000, 9.1064538E-004, 0.0000000E+000, 0.0000000E+000
 4.2000072E+001, 1.8614810E+001,-4.6253219E+000,-1.2926577E+001,-4.4286410E-001, 1.2820966E-003, 0.0000000E+000, 0.0000000E+000, 5.8486682E-001, 6.2132892E-001, 0.0000000E+000, 8.8515485E-004, 0.0000000E+000, 0.0000000E+000
